                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                0.43476,                0.36325,                0.85147,                0.99688,                0.96804,                0.98518,                0.93059,                0.37998,                0.22037,                0.81811,               0.005446,               0.005446,               0.005446
                     94,                0.43316,                0.36348,                0.84929,                0.99734,                0.96827,                0.98523,                0.93084,                0.37999,                0.21941,                0.81789,              0.0053965,              0.0053965,              0.0053965
                     95,                0.43119,                0.35956,                0.84768,                0.99713,                0.96825,                0.98517,                0.93094,                 0.3798,                0.21894,                0.81788,               0.005347,               0.005347,               0.005347
                     96,                0.42915,                 0.3548,                0.84674,                0.99728,                0.96834,                0.98526,                0.93112,                0.37998,                0.21832,                0.81775,              0.0052975,              0.0052975,              0.0052975
                     97,                0.43001,                0.35455,                0.84711,                0.99701,                0.96858,                0.98523,                0.93151,                0.37798,                0.21732,                0.81733,               0.005248,               0.005248,               0.005248
                     98,                0.42944,                0.35929,                0.84905,                0.99721,                0.96898,                0.98531,                0.93149,                0.37869,                0.21685,                0.81755,              0.0051985,              0.0051985,              0.0051985
                     99,                0.42777,                0.35352,                0.84833,                0.99733,                0.96878,                0.98517,                0.93088,                0.37908,                0.21721,                0.81767,               0.005149,               0.005149,               0.005149
                    100,                0.42837,                0.35577,                0.84735,                0.99731,                  0.969,                0.98507,                0.93137,                0.37738,                0.21711,                0.81695,              0.0050995,              0.0050995,              0.0050995
                    101,                0.42403,                0.35164,                0.84565,                0.99701,                0.96874,                0.98506,                0.93182,                0.37646,                0.21693,                0.81658,                0.00505,                0.00505,                0.00505
                    102,                0.42635,                0.35125,                0.84673,                0.99718,                0.96846,                0.98506,                0.93174,                0.37646,                0.21649,                0.81662,              0.0050005,              0.0050005,              0.0050005
                    103,                0.42392,                 0.3435,                0.84753,                0.99716,                0.96866,                0.98515,                0.93199,                0.37581,                0.21644,                0.81651,               0.004951,               0.004951,               0.004951
                    104,                0.42226,                0.34852,                0.84577,                0.99684,                0.96869,                0.98524,                0.93265,                0.37502,                0.21614,                0.81634,              0.0049015,              0.0049015,              0.0049015
                    105,                0.42316,                0.34709,                0.84726,                 0.9968,                0.96904,                0.98521,                0.93283,                0.37504,                0.21604,                0.81636,               0.004852,               0.004852,               0.004852
                    106,                0.42332,                0.34992,                0.84601,                0.99702,                0.96885,                0.98524,                0.93208,                 0.3748,                0.21579,                0.81622,              0.0048025,              0.0048025,              0.0048025
                    107,                0.42036,                0.34332,                0.84602,                0.99678,                0.96907,                0.98536,                0.93261,                0.37503,                0.21556,                0.81626,               0.004753,               0.004753,               0.004753
                    108,                0.42026,                0.34867,                 0.8466,                0.99701,                0.96906,                0.98536,                0.93276,                0.37427,                0.21564,                0.81605,              0.0047035,              0.0047035,              0.0047035
                    109,                0.41956,                 0.3427,                0.84615,                0.99708,                0.96878,                0.98542,                0.93333,                0.37317,                0.21516,                0.81577,               0.004654,               0.004654,               0.004654
                    110,                 0.4182,                0.33742,                0.84383,                 0.9973,                0.96878,                0.98533,                0.93318,                0.37297,                0.21503,                0.81551,              0.0046045,              0.0046045,              0.0046045
                    111,                0.41842,                0.33926,                0.84586,                0.99739,                 0.9688,                0.98521,                0.93357,                0.37221,                0.21435,                0.81528,               0.004555,               0.004555,               0.004555
