                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    133,                 0.4015,                 0.2833,                0.79558,                 0.9881,                0.99311,                 0.9949,                 0.9423,                0.36293,                0.18126,                0.77952,               0.006733,               0.006733,               0.006733
                    134,                0.40184,                0.28484,                0.79607,                0.98845,                0.99306,                 0.9949,                0.94242,                0.36213,                0.18102,                0.77943,              0.0067082,              0.0067082,              0.0067082
                    135,                0.39966,                0.28104,                0.79488,                0.98893,                0.99367,                 0.9949,                0.94244,                 0.3617,                0.18084,                0.77937,              0.0066835,              0.0066835,              0.0066835
                    136,                0.39966,                0.28386,                 0.7959,                 0.9893,                0.99452,                 0.9949,                0.94269,                0.36096,                0.18068,                0.77929,              0.0066587,              0.0066587,              0.0066587
                    137,                 0.4003,                0.28157,                0.79542,                0.99008,                 0.9941,                0.99489,                0.94293,                0.36063,                0.18056,                0.77925,               0.006634,               0.006634,               0.006634
                    138,                0.39827,                0.28182,                0.79551,                0.99075,                0.99296,                0.99489,                0.94326,                0.35937,                0.18033,                0.77911,              0.0066092,              0.0066092,              0.0066092
                    139,                0.39703,                0.28163,                0.79598,                0.99058,                0.99326,                0.99485,                0.94353,                0.35856,                0.18022,                0.77903,              0.0065845,              0.0065845,              0.0065845
                    140,                0.39839,                0.28101,                0.79564,                0.99034,                 0.9926,                0.99485,                0.94384,                0.35791,                0.18017,                0.77896,              0.0065598,              0.0065598,              0.0065598
                    141,                0.39647,                0.27963,                0.79593,                0.98955,                0.99157,                0.99486,                 0.9441,                0.35745,                0.17998,                0.77894,               0.006535,               0.006535,               0.006535
                    142,                0.39621,                0.28128,                0.79462,                0.99242,                0.98811,                0.99487,                0.94427,                0.35651,                0.17983,                0.77883,              0.0065102,              0.0065102,              0.0065102
                    143,                0.39555,                0.27704,                0.79416,                0.99246,                0.98769,                0.99488,                0.94444,                0.35593,                0.17963,                0.77875,              0.0064855,              0.0064855,              0.0064855
                    144,                0.39505,                0.27914,                0.79579,                0.99136,                0.98845,                0.99489,                0.94432,                0.35531,                0.17953,                0.77868,              0.0064608,              0.0064608,              0.0064608
                    145,                0.39509,                0.27728,                 0.7958,                0.99086,                0.98954,                0.99489,                0.94454,                0.35497,                0.17949,                0.77865,               0.006436,               0.006436,               0.006436
                    146,                0.39429,                0.27989,                0.79607,                0.99079,                0.99012,                0.99489,                0.94487,                0.35452,                0.17944,                0.77858,              0.0064112,              0.0064112,              0.0064112
                    147,                 0.3941,                 0.2779,                0.79564,                0.99101,                0.99044,                 0.9949,                0.94509,                0.35429,                0.17948,                0.77857,              0.0063865,              0.0063865,              0.0063865
                    148,                0.39559,                0.28053,                0.79605,                0.99118,                0.98978,                0.99491,                0.94521,                0.35379,                 0.1795,                0.77851,              0.0063618,              0.0063618,              0.0063618
